a,n,s,w,e,r,s
56,第一个，丑女，接触了三个礼拜，她就像一个没见过男人的集美，可下遇到个凯子，把所有网上的套路不管新的旧的都用我这里了。什么爱旅游，什么有干爹，恶心。第二个，普通女，刚上饭桌，互相介绍了下条件，她月入两千，没房，我月入两万五，有房，然后，她开始嫌弃我，赚的少，房子不是学区房。第三个，比较简单，也不算作吧，一个准备考编的大妹子，嫌我不是体制内。对了，我大龄男，相的都是30+大龄女，我准备放弃了，没意思。
57,"我一哥们长得不怎么样,但家里有钱...他也没打算结婚的,总之没玩够...但他就喜欢玩扮猪吃老虎那些戏...装个穷鬼和那些拜金女相亲,被奚落了以后再亮真身...他就喜欢玩这些...他上次给我们讲的他相亲的事...他开的奔驰过去,然后先停在一个地方,再下车走过去...碰面的时候,相亲女当时还带了一个女伴...反正相亲女看他第一眼就感觉不怎么好,还翻了个白眼,看他穿得普普通通,样子也和网上P过的看起出入大.但来都来了,好歹坐一下...然后三人找了个水吧,坐到那有一句没一句的闲聊...但明显这个女的看不上我哥们,包括旁边那个女伴,都一直在那假装发信息,时不时的还催着一会还有其它事,早说完早走人...甚至还暗示说简直在耽误她们的时间...我哥们就知道她们是出来看人下菜单的...反正那女人甚至都不问我哥们做啥的,有什么样的档次,估计都后悔来了,想着就一穷鬼,敷衍几句说了好走人...完了我哥们主动说请她们吃个晚饭,她们不吃,说有要事要走...然后我哥们直接就报了个地方,说那家的日式不错...(那家的确是本地最出名的一家日式餐厅.要是放开了吃,少说几千以上)...当时那个相亲女可能压根就没听过那个地方,以为就一般的网红小餐厅,摇头说算了,声称有人请晚饭了,马上要过去..但那个女伴,估计去过,知道那的档次,眼睛马上一亮,还暗示我哥们居然知道那,但又不方便直说,然后只有跟着那个女的走了...我哥们反正不动声色...过了几分钟,那个女的电话就来了...&#34;你走没?唉呀,刚才那边朋友又说临时有事.吃不成晚饭了..那你这没走的话,我们就去吃那家日式吧...&#34;然后我哥们把奔驰开出来的时候,她们又眼睛亮了...吃了以后又请她们到最有名的夜店玩.因为我哥们是那家夜店的VIP,常客了.去了以后可想而知,两个女的眼睛再一次亮了...然后...真的就和之前在水吧一副看不起我哥们的感觉完全是大相径庭...一口一个哥,连我哥们上个厕所都得挽着手一起去那种...总之接下来那几天,这个女的天天都在约我哥们,甚至她的那个女伴,也开始争宠了,私下约了我哥们几次...最后,我哥们把这两个女的都上了...上完以后,扔...----------------"
58,有男朋友还来相亲的算么？我一开始看她头像就很奇怪，感觉像是情侣头像于是我就问她是不是被家里强迫来相亲的，其实有喜欢的人了她说没有，她也没有喜欢的人我心想好家伙，那我可要开始追了！毕竟178的身高，大长腿，又瘦又高白白净净太戳我了第一次见面很愉悦，因为有相同的工作经历所以我们很有共同话题。第二次见面是在情人节前一天（为什么选这一天呢，因为我们还认识不到一周，如果是情人节约她的话我觉得会很突兀）现在想想人家答应的那么痛快兴许是正好情人节有事呢最后晚上回去的时候我给她送了一大把花，祝她节日快乐然后偶像剧般很帅气的一撩头发（我以为）：不想让我喜欢的女孩子没有礼物开车回家的路上我觉得自己帅爆了好了，没然后了，隔一天就不怎么回复我信息了过了几天晒出了别的男生（正牌男友）给送的小礼物估计是没看上我，可能觉得还是现任好一点恶心到我好几天没反应过来事后心疼我的鲜花，三百多块呢，唉都是血汗钱
59,加了个89年的，我叫了他一声姐姐，结果对方生气了！哈？更个后续这位小姐姐还没嫁出去，每天在盆友圈各种骂男人……后来我把它删除了
60,见面相谈甚欢，后来某天我送她回家，回去以后，我到家了，给她发消息，不理我，我以为她睡了。第二天发，还不理我，我就纳闷了。后来给我说她生气了，原因是我送她回家，她上楼之后我直接走了，没有回头看她。我好绝望，我都看到她已经上到二楼的楼梯了，我就走了。后来，又送了一次，我看所有楼道灯都灭了我才走。后来一次，她来大姨妈，说她内裤上的血洗不干净，我说得用冷水洗。她就不乐意了，说她一个女孩子也是最近才知道要用冷水洗，还是她妈妈告诉她的，问我怎么知道？一看我就是老司机，一看我就是渣男。我能怎么办？我也很绝望。你们说了什么虎狼之词？一片被删除的评论
61,看到大家说了这么多。也跟大家分享一下我的经历。为以后年轻人少踩坑做一点微小的工作。先是自我背景介绍：84年，身高170（不穿鞋），体重140，爱锻炼（最近两年爱上羽毛球），壮但不胖。颜值7分，年近40也有人把我当成研究生或者30不到的人。985本+海外渣硕，在一所渣渣高校当老师（好几届学生私底下说我帅，被其他老师听到，然后告诉我。）。家庭：二线城市三套大户型全款房，父母均为普通公职人员退休。无不良爱好，烟酒不沾，下班准时回家。没有酒肉朋友，不唱K，所以也不会和朋友聚会夜不归家。周末除了运动就是看书或者宅。家务做饭都会。相亲从10年到18年结束。相亲对象大约50左右。正式交往2人，第2人就是目前的老婆。接下来盘点一下我遇到的奇葩。奇葩程度从低到高排列。并说明我认为奇葩的理由。1号。比我小两岁。10年时候的事。身高156，颜值6分，某国企小员工，双胞胎妹妹。中上211本。家里条件不错，父母为小地方官员。女孩儿挺单纯，不咋说话，约了两次也出来了。但有一次，她在我面前和闺蜜打电话，说还没打算成家。我知难而退。但其实后来该妹子1—2年后就结婚。后来一次聊到这个，她说后来家里催得紧就结了。其实对我印象挺好。说实话，这个妹子其实谈恋爱，结婚都是很适合的对象。只是当时她自己没想明白成家的问题。我也太单纯的听风就是雨。没想过人是会随着时间变化的。奇葩理由：不算奇葩，顶多是不成熟。2号。比我大一岁。10年时候的事。身高160，颜值6.5分，某高校辅导员。据介绍人说，跟前男友已谈婚论嫁。但男方母亲一定要女方出一半首付，女方家条件较差，告吹。介绍见面后，都觉得对方不错。于是开聊开约，聊都没问题，但总是约不出来。最后介绍人都问上门了。女方才交底，觉得两方家庭差距有点大，怕受欺负。而且已经有男朋友了（事实证明半年后结婚）。奇葩理由：有男友还答应相亲。3号。比我小三岁，12年的事。211本+中科院硕。156，5分颜值。父母也是小地方官员。某大型企业法务部门。介绍见了面，我感觉一般，她对我有好感。于是跟介绍人说让我主动约她。我就约了两次。第二次约到万达广场。到饭点了，问她想吃啥，她说随便。带她把万达广场美食楼层转了两遍都说随便。我想那就吃我想吃的吧，就挑了个万达广场里面的复古装修小吃店。完事儿回去就给介绍人说我抠门，带她吃苍蝇馆子。导致介绍人以后给我介绍都要叮嘱我要大方一点。（我对自己是比较节约。但我对朋友和其他人从来没扣过门）后面我就不想理她了。她还跟介绍人说要我主动点。这女孩子我总结，本质不坏，只是小有一点公主病。奇葩理由：万达广场里面的苍蝇馆子。上面的妹子都还算过得去。2号我可以认为是抵不过家长的要求来相亲，然后又怕重复之前的经历。总体来说这个阶段的妹子本质应该不坏，属于可交往类型。———————分割线——————下面的妹子不一样。起码我认为是不适合交往的。更别提结婚了。4号。跟我一样大，15年左右的事。985本硕。大型国企人力部门，应该是有编制。颜值3.5分，身高158左右。妹子明显也是相亲老司机了，很直接要求见面。这没毛病，大家都这岁数了。对见面地方也没什么挑剔。但见面全程基本不笑，都是在问我的各种情况。不主动说自己的情况，我如果问也不回避。我能感觉出她对我不是特别满意（哪一点不满意我不知道）。饭毕，我正常送她回家。然后我开车回家，跟她说了一声，我到了，问她安全到没。她一直就没回复了。然后我也没联系。本来就这样不咸不淡的就过了算了。几天后，奇葩的介绍人出来拱火，说你男生要主动约人家一下，人家没说不你就要追。我说这明摆着的她对我没兴趣，到家了礼节性的回复也没，没必要继续。结果介绍人跟她和她父母反馈了我说的。她解释“手机没电了”。然后可能对方父母也把她说了一通，于是同意再见面。让介绍人跟我说，再约见一下。介绍人说男的不要纠结于有没有回复个信息，再追一下。我直接说不用了。然后怒删微信。整件事我觉得女方父母应该没啥问题。一个是介绍人太奇葩，明明双方都觉得不合适了，还要拱火。第二是这个女不喜欢就说不喜欢就好了。结果家长问起还找个理由，关键是这个理由还这么弱智。然后又把锅甩到我这里，让我去主动约。奇葩理由：介绍人不靠谱，女方想甩锅。5号。比我小四岁，15年的事。本地师范学校硕士。某高校行政。家里条件应该和我相当，本地土著。身高162左右，颜值4.5分，身材姣好，也比较会化妆。介绍人带来见面，一起吃了个饭。事先说好，如果双方觉得可以接触，就一起去看电影。不行就散伙。于是吃了饭，一起看了电影。我就默认可以接触了。于是就聊微信，虽然她回复不一定很及时，但总是会回复。约到了她两三次吧。吃饭，喝咖啡什么的。她也约我去她学校一次。但始终没法推进关系。后来跟介绍人和他们家里部分亲戚一起吃了个饭，我说要不要把关系推进一下。她没反应，我就没再联系了。后来据介绍人说，给她介绍过很多，富二代、高富帅都有，但都没搞成。我心想，还好我及时撤退。完全搞不清楚这个姐姐要什么。奇葩理由：要接触，又不推进关系。不知道她要什么。6号。比我小七岁，17年的事。中上211本，身高165，颜值6.5，身材姣好。因为专业不对口，在某小私募类型的金融公司做点基础性工作。介绍人说的时候，我就先跟介绍人说好了，我比她大七岁，问她介意不，介意就算了。她说不介意。好，于是约见。游乐园玩了一天，聊得很愉快，中午我请她吃饭，她晚上一定要回请我。送她回家后，问可以继续了解么？她说可以。她也给介绍人回复愿意深入了解。然后每天下班了就找她聊天。她回复很慢，总说加班。约也约不到。然后过了一个星期说不合适。然后半年后结婚了。并且朋友圈说“多少年长跑有了结果”。也就是说，这个姐姐是谈着多少年的对象，还出来相亲。关键是还不坦诚，说要接触又不好好接触，要拒绝又不好好拒绝。但面子上居然演得让已经不是少年的我没看出破绽。奇葩理由：有结婚对象还相亲。相亲过程演技爆表，后续不坦诚。7号。比我小三岁左右，16年的事。学历不清楚，只知道是硕士。高校英语老师。只见过照片，有美颜。经过我人眼校正，颜值应该有6到6.5，身材姣好，大约身高160—163。家庭条件应该比我略好，本地土著。介绍人介绍以后，她答应接触。我年底放假也回家了（工作地和家不在一个城市，但都是二线大城市）。于是就微信聊起。这时候我已经不是当初那个懵懂少年了，什么样的女生，聊聊我就知道大致什么情况。聊天基本是我问找话题，她应付一下。而且经常两三天才回信息。朋友圈里全是世界各地旅游拍得美美哒的照片。我大致也明白这是什么样的女生了，可能是不想相亲（但为啥答应介绍人呢？介绍人也没跟她父母说这个事儿，她不想相亲直接拒绝就好了啊）。于是聊了一个星期我就没聊了。过完年后，有一次一个朋友问到我他们学校招生的一些情况。我就发信息问了一下她，她也礼貌性的回复了几句。然后七八月份的时候，介绍人碰到我问我进展咋样。我说她一直不咋说话，没聊了。结果介绍人说，她说我找人去她学校打听她的情况，她很生气。我说我都不知道她学校具体地址，我去打听什么？而且她学校的老师我也不认得。我和她最多聊了一个星期，就没聊了，那时候还在放寒假。难道我一个多月不理她，放完寒假还去打听她？后来我自己猜测。这女的估计一副岁月静好的样子，家里条件也不错，外形也不错，肯定招蜂引蝶了不少，自然就有各色各样的男人去打听她。她估计把别人的事儿算我头上了。但即使以为是我，她也不该在没证实的情况下在介绍人那里污蔑我，何况我好久都没找她聊天了，根本对她没兴趣，我打听她做什么？奇葩理由：无端污蔑他人。不想相亲，却还要接受介绍。接受了又不好好了解。8号。比我小六岁，17年的事情。专科生，做网页UI的。身高160—162，家里条件不明，但据说一般，本地土著。照片看着有6分。聊天倒也正常，只是对自己认知极其没有AC数，说理想对象是彭于晏。这时候我已经知道没法谈了，但碍于介绍人关系，还是约了一次饭。见了真人才知道，照片6分，真人最多也就4.5分。吃饭全程黑着脸不说话。我也没理她，吃完买单走人。奇葩理由：条件不咋样，要求却高，而且没啥礼貌。9号。比我小四岁，14年的事。二本英语专业，出国留学机构工作。身高153—155。颜值7分，身材苗条。本地土著。家庭条件略低于我。如果说之前的女生多少是因为没AC数，公主病导致的问题。这个就是纯粹的茶艺师了。介绍认识之后，女生给我感觉开朗健谈，聊天大部分时候也能正常回复。虽然不是每次，但一周一般也能约到一两次。看电影，各种吃饭。我送她花，她还表示女汉子不习惯接花。一切都很正常。认识两个月的时候，我表示我们可以做男女朋友吧，她说只是普通朋友，慢慢再说。我不是很开心，但也表示理解。但后来我慢慢发现问题。第一：每次送她回去，总是要求在小区门口前面一点放她下车，理由是怕小区熟人看到。第二：有一次她说要单位组织去香港旅游三天。我当时想挺好的，去玩吧。结果第二天看她发了个对着镜子的朋友圈。打扮很精致，胸口还贴了个号码。当时我还年轻，以为她在那边玩得开心。就点了个赞，于是很快她把朋友圈就删了。也就是她出去那三天，介绍人问到我情况，我一五一十的说了。介绍人有点生气，让我不要主动联系她。我也就没联系她。她会来以后，发现我几天都没动静，于是发信息找我聊学校招生的事。我很礼貌的回复了她。然后就没再跟她说话。之后她就跟介绍人说，觉得我知识面太窄，不合适。这事儿多年之后，我才反应过来，这真的就是个高级茶艺师。涉世不深的小伙子非常容易上当。第一，她虽然不高，但颜值身材在线。第二，她说爱好看书，我跟她聊什么她都能接上话，让人初步感觉有点内涵。第三，聊天也跟你聊，也不会那种拖很久回复。虽然不是每约必到，但也能正常约出来。现在我站在过来人的角度分析，她很可能就是同时约见很多男性，在不停的择优汰劣。因为我们是介绍的认识的，按道理说没啥见不得人，但每次我送她回家或者给她送花，她总是生怕别人看到。然后，她那次所谓的单位组织去香港玩。其实后来我猜绝大可能是参加什么相亲会。因为第一，一个普通的出国留学机构按资本家的尿性是不会给你这种福利的，而且当时大概就是5—6月份，又不过年又不过节。难道五一福利就是带全公司去香港？这得多好的福利？第二，去香港游玩为什么衣服上贴个编号？明显只有群体相亲会才会有这个东西。这一点其实我都是几年后一次看相亲节目突然想到的。第三，发朋友圈我点赞后，一会儿就删了是什么鬼？很可能是觉得自己暴露了什么，不光是对我，对所有备胎都暴露了。马上删除，拯救自己的备胎圈。第四，我怀疑我约她约不到时候很可能她是和其他备胎在约会。不然她都是以陪父母陪朋友的理由拒绝过我。按道理她一直以这些理由拒绝我的话，可能就是对我没感觉。但实际上我每周又能约到她一两次。所以我判断我只是她的备胎圈里比较合适的一条备胎，她一直想留着看看。到后来发现我不理她了，直接就给介绍人编了个理由说不合适。奇葩理由：这都不叫奇葩，这就叫坏。————————分割线——————————这算是我相亲对象里面比较有代表性的几个妹子。给少年们总结一下如何与异性相处：1、双方平等。男方可以主动一些。但如果几次主动都换不来女方的回应，就可以停止了。2、如果是介绍认识，应该在1、2个星期内见面。如果你约对方，对方两三次都有理由拒绝并且不主动回约你。要么对你没兴趣，要么你被拉入了备胎库，有被PUA的潜质。什么明明是介绍认识的，几个月了还在说“我们只是朋友”，这种真的就是PUA你，不用怀疑。3、25以下的女生如果想法有点幼稚，不会与人相处，多少还能理解。毕竟我们这代人父母给我们的教育一直是“穷养男，富养女”。所以女生整体上心智都有点偏“公主病”。不管家里贫富，大部分男女都认为男生应该主动，女生作一点没关系。但如果26以上的女生还这么想，那多半不适合在一起了。社会多年的毒打还没把她打醒，你也不要指望你能唤醒她。或者她已经醒了，但是还想PUA你来继续享受福利。4、对于自己心动的对象，追求一段时间之后，迅速表白。不要想着自己表白了，如果不成朋友都没得做。你不表白其实就是在给他机会PUA你。他可以打着“我们是好朋友的幌子”享受你对他的好。表白了就是把他PUA你的路断了。不成那就不成。难道你拖一段时间不成就变成成了？当然有些女生会说，我跟喜欢的男生表白了，会不会掉价，会不会他答应了很快就和我发生关系然后抛弃我。我想说的是，你要是眼光就那么差（只看脸，只喜欢听花言巧语），那谁都救不了你。你该被套路还是要被套路。如果一个正常的男性被女性表白，他不喜欢就会拒绝。他喜欢你的话会更珍惜你。而且最关键的是，要不要让他睡决定权不是在你这里么？如果你要用和他睡才能挽留他，那你觉得他是真的爱你么？5、好马不吃回头草。有兴趣还可以给老铁们更新更多小姐姐。
62,相亲最大的问题是，男的能接受自己穷的现实，但是女的接受不了自己丑的事实。
63,忘了什么时候相的一个了，见了一次面，后来有一次聊天，说她要去三亚旅游，问我去不去。当时觉得很突然，但想了想，30岁左右的女生，毕竟跟小姑娘不同，也知道加快进度了，就同意了。因为这还跟家里吵了一架，我家老头觉得跟一个只见了一面的，直接就出去那么远的地方旅游，有点铺张浪费，而且双方也不够了解，太快了。我说可能大家都这个岁数了，着点儿急加快一下进度也是正常的，说不定我说去人家还不愿意呢。后来那女的回复了，说，你真开放，我比较保守，只见过一面的我才不敢去。
64,我这个不作，因为根本没见面，当年亲戚介绍相亲，第一次去等了1小时，发消息不回，那就完了呗，撤退，通知亲戚。过了没两天女方联系，不好意思了，那天有事，不啦不啦，然后提出某一天再约，那天我又跑去，在等1小时，发消息仍然不回…………，我说你至于吗，大家萍水相逢，都是相亲，看不上我，你说下就行了，让我每次等你等得喝好几杯咖啡，搞得睡眠不好
65,第一次见，问我有没有处女情结，如果有，就瞧不起我的样子。然后我问她，你是处女吗？回答当然不是。至于我的选择？当然是走人。
66,你见过一个人和女方十几号亲戚相亲的嘛？还每个人轮流点了两三个菜，完事还说不够再加！二十几个菜啊，还再加！吃饭期间全程都是女方妈妈在说话，女的一句话没说话全程埋头吃饭玩手机！茶余饭后，那女的终于开口了！第一句话居然是你还没给我红包呢？？？？我:？？？？？还有这规矩？行吧，打个哈哈说自己疏忽了，忘记带红包封，加个微信给你发吧！随即加了微信的，发了个200的红包过去！结果呢，女的领了红包后又开口了，她爸她妈哥妹叔婶，在场的亲戚都要给红包的！当场我就呆住了，再次向她确认，在场的都要给嘛？是啊，还有她没来嫂子和侄子都要给的。她妈还在一旁附和的说，她们那的习俗都是这样的，见面都要给见面礼的，最少都要两百块！我的乖乖，这敢情是来赚钱的，根本不是相亲！我就是来扶贫的，就不是找对象！我当时想到的是，每个月相个五六人，每次去十几号人收个几千块，不用三五年轻轻松松奔小康啊！
67,微信上相亲女:x阿姨介绍的，给她面子我才加你的。她说你长得不错，我觉凡事眼见为实，我相亲就没见过比我初恋好看的男人。见面吃饭相亲女:你长得确实不错，不过我初恋是个能提供给我丰富物质生活的人，以前我们住在他的房子里，他每天开车送我上下班。开车带她兜风，邀她到家作客相亲女:你的确比他优渥，但我不是一个看重物质的人，我更注重精神的契合度与灵魂的和鸣。上床后相亲女:我和你的身心结合很畅快合拍，你虽然不是他，但是我还是愿意和你共同组建家庭。我:其实，我只是想帮助你认清自己的内心，把外表、物质、精神剥离后，你仍然爱他，不是么。去吧，女人，你的身心已再次被强化，去勇敢地赢回他的心吧。无须担心受伤的我，等会有个开凯迪拉克的朋友来接我。他将会带我踏上洗涤心灵、疗养伤口的旅途。
68,统一解释一下，吨吊子就是猪大肠原回答:过去起码有十年了吧！曾经相亲过几十次，基本不是我拒绝她就是她拒绝我，但有一个印象还是很深刻，毕竟是最上心的一个相亲女。本人北京男，方方面面还算不错，毕竟在这么多相亲经历里，有好几个老板和老总家亲戚。这次介绍人是家里的一个亲戚，第一次说介绍不知道啥原因没信了，拖了三四个月又突然给我介绍，第一次见面双方家长还在，给我两单独放一屋里，随后眼前一亮，是我喜欢的类型，除了矮点没啥毛病。接着随便聊了两句就相互加微信了，之后一段时间的经历跟大多数人一样，女方爱搭不理也不主动，这是相亲中最常见的，但是我那时候不懂，更重要的是从选专业到上班从来没有过女同事和女同学更别提谈恋爱了，于是每天都在煎熬中度过，打完字又都删了，到处百度问哥们和同事该怎么相处，百度说的夸女孩漂亮，我就去发你真好看，哥们给我出主意给他报天气预报作为关心，我就每天早上给他报天气预报，想想那时候咋这么傻，就跟中邪了是的。结果女的更冷淡了，而且怎么约都不肯出来在见个面，完蛋赶紧求助媒人吧！顺便跟他提一下没谈过恋爱不咋会聊，结果媒人听了哈哈一笑说你可别逗了，她连你都看不上，还能看上谁？放心大胆的聊，只要你点头喝你喜酒还不是时间问题。我一看应该还有戏，然后很巧之前还不理我，突然约我晚上吃饭，不过她是跟朋友出来玩无聊把我叫过去的，不管怎样也是机会，再看看时间也还来得及，我在南城她们都在北城，倒地铁足足做了三小时车才到。到目的地已经有四个人了，但是人还没到齐，于是最神奇的一幕出现了，他们四个居然都只认识其中一个，紧接着又陆陆续续来了五个人，这五个人都是分别被一个人叫过去的，等于在座的所有人都只认识其中一个，但分配下来又刚好一男一女组合，这下可就热闹了，每个男的都对旁边女的大献殷勤端茶倒水。当时只觉得奇怪这叫什么事儿？现在看™不就是一个人带一个舔狗赴约吗？紧接着点菜环节，他们还算有良心默认让我先点，于是我觉得大冬天这么冷先来个川菜吧！结果立马有个姑娘娇滴滴的说，哎呀！太辣了，这个我不吃，于是接下来我分别点了炖吊子，酸菜鱼，大拌菜，结果每一个都被都否定了，美名曰最近吃不了凉的，不吃带刺和带骨头的，也不吃任何内脏，没办法手一摊你们点吧！我没忌口。接下来几乎就是一场舔狗大赛，每个男的都大显身手，逗的旁边女伴花枝招展嬉笑嫣然。更尴尬的是，每个人聊两句都会回头对我俩说，你俩聊啊别管我们。我有史以来第一次单独和女孩出来啊！本来就不知道聊啥，这么一弄更六神无主，别提多尴尬了，手都不知道往哪放。最后稀里糊涂吃完又回来，到家都大半夜了，这顿饭AA，让我毅然觉的这女孩不错，可接下来几周又处于以前状态，不主动信息不咋回，正躺屋里茶不思饭不想，犹豫要不要在去找媒人的时候，老妈突然进来说赶紧给她删了，人家看不上你，想找市里有车有房的，身高也不符合。然后看我在那发呆，又继续说别想了，本来我就绝不行，家是外地的，而且家里还有挺大的负担，本来你就不高（净身高175，穿鞋177，早上测穿鞋将近180）她又比你矮差不多二十厘米，幸亏这次是她没同意。果然我在发消息时，发现已经被拉黑了，现在回想起跟她对话时，确实有意无意的提别人相亲对象180+，又咋滴咋滴啥的，我还以为是跟我闲聊。亏我还每天幻想着带着他一起健身，一起旅游，给她做好吃的等等全都破灭了，又自责自己咋这么笨，为啥选了那么个破专业，平常这么会侃大山咋遇到她都哑火了。接下来半年就和大多数人失恋差不多，茶不思饭不想精神萎靡身材暴瘦，坚持了好几年雷打不动的健身也放下了，接着奇葩的事发生在半年后，突然有个女的一直反复加我，媒人攻势也下来了，总之就是女孩想跟我继续接触，她家里崔媒人撮合我俩等等。就在这一瞬间突然释然了，紧接着云开雾散了，感觉这半年过的太不值当，就像是做了一场梦一样，整个人豁然开朗，涮羊肉走起，下午撸铁去，顺便回了媒人一句我俩不合适。……………………………………………在追更一波，相亲多了难免会遇到一些奇怪的人，这次这个是哥们媳妇朋友的朋友介绍的，给个微信号都倒了好几手才到我这里，可想而知身边人为了让我脱单多努力。其实开始聊都还好，是极少数跟你正常聊天的，激动的我赶紧跟她要照片，顺便把自己的也给发过去。结果她发的是两个人合照，其中一个人说实话很丑，还特别黑显的特别老，于是就问左边的是你吧！（左边这个很好看）结果她说丑的那个是她，瞬间整个人心就凉了，但作为极少数能正常聊天的，还是聊了两天，并违心的说你其实也不算很丑，也还好吧！但每次会想到那张照片就打冷战，实在是过不了心里那个坎就和哥们说了不合适，顺便给他看了照片。结果哥们有些生气，怎么他媳妇朋友给介绍这么丑的一个人给我，但就在拒绝一周后，她发了一张工作照在朋友圈，她居然是那个很好看的，但是没办法已经错过了。接下来这个就真有点特殊了，也是一个外地姑娘，媒人也是外地人，跟老妈是朋友关系。三番五次找我要给介绍，而且对方家长又特别热情，说啥也得让我两见个面，总之就是各种好各种没问题。本来我很没那闲心去，更何况连姑娘照片都没见过，但架不住太热情了，而且是媒人亲自开车来家里接我，去外地见面，阵仗空前的大，对方家长也在催促出发了吗？实在没辙家里也说就当玩一趟吧！万一合适呢？没办法我相个亲而已，一大车人就这么出发了。然后到半路奇葩的一幕发生了，对方家长又哭丧着脸来电话了，还以为是催促的呢！结果对方说她们实在劝不了她闺女，低于180的坚决不见，要不你们先回去吧！…你说这叫什么事儿？————————————————很少逛知乎，咋越说越上瘾了？这次这个姑娘是我们本地女孩，是家里一个亲戚介绍的，总归是靠谱吧！但是一个单亲家庭，所以家里各种嘱咐我不能欺负她，要多让着她照顾她，毕竟单亲多可怜等等。于是开始两天追着跟她聊，结果她是个动漫迷，总算有话题聊了。虽然回复很慢，大多数也是恩，哦！但至少没不理我，于是赶紧约周末见面。答应的倒是很爽快，约会地点就在她家旁边商场。约好九点见面，结果等到九点半没来，发信息说是忘记了，十点半在给她发信息，是想周末多睡会儿，十一点半发信息是在洗漱。当时初出茅庐满脑子想的都是怎么让着女孩，和出门前家里嘱咐的话，就这样我硬是等到一点多她才慢悠悠的过来，于是吃午饭，饭后她就回家了，回家了～～～紧接着又有人给物色了另一个姑娘，其实我并没打算去见，因为她家是不远处村里一个开五金店的，特别想让她家闺女留在本地，意愿极其强烈，而且侧面也了解到学历并不高，无一技之长。但架不住软磨硬泡，说白了就是给媒人一个面子。到现场见到的第一面就验证了我的猜测，姑娘大大咧咧的进屋就玩手机，因为夏天的缘故，胳膊上的纹身看着很扎眼，并且身穿紧身皮裤，一头红发用刚做的指甲狠戳屏幕。我勉强聊几句对方也是很干脆的爱搭不理，但鉴于我根深蒂固的传统思想，还是处处照顾女方情绪，并打算要个联系方式作为台阶尽快结束谈话，结果人家头也没抬的说我我没有给陌生人联系信息的习惯。最后等我出来时他们全家门口等着我，连她奶奶都出来拉着我，问我聊的怎样，留下来吃个午饭啥的。,https://pic1.zhimg.com/50/v2-6e7b4199e6c00cf1975d2860296094ee_720w.jpg?source=1940ef5c
69,当年我29，女方26：处于某四线省会城市，风气无比怪，体质内的才配谈恋爱，体制外的不配拥有爱。刚好我是体质外的，国外留学回来，在某私企做产品研发。父母体制内，无需我补贴家用。名下有一辆25W的代步车，110平全款市中心学区房一套。长相普通人，身高175，体重68。女方，以下简称A，是某事业单位临聘人员，据介绍人说是在考公中。介绍人是她们单位在职人员，从介绍人处没有获得更多的信息，只是说她们部门的小姑娘人不错。遂加了微信，相互寒暄了几句就没下文了。以上是背景。2019年的国庆节假期，我都快把A女士遗忘了的时候，A发来微信说假期好无聊啊，父母不在家，还没吃饭，准备点外卖啥的，又说她家位置比较偏，很多好吃的店都送不到。行吧，这是在“点”我呢，随即回复“正好我也没吃饭，要不一块出来吃点啥吧”，然后约好地方，由于假期不方便停车，就打了网约车赴约，A大概妆后5分，身高目测160不到。到了地方后本来订好的餐厅，A突然说要不吃日料吧，这几天新开了一家还不错。然后径直向店的方向走去，吃啥都是吃我也不想计较。随机入座点餐，过程中A问了我的工作啥的，当听到我在私企工作的时候，她顿时来了优越感“体制外的都没啥保障，我们单位收入稳定，福利又好”巴拉巴拉……之前就从介绍人处了解到了她的些许情况，知道她是临聘人员，工资2500吧，没有福利没有奖金，就是取暖季多个取暖费，还是最少的一档。出于礼貌，我只是笑呵呵的顺着她说的表示赞同，心里却犯嘀咕，我一个月的收入少说是你的6倍有余，年末还有奖金啥的另算，你有啥好优越的。此时我已经有了想撤退的打算了。一顿饭不便宜，结完账我正准备找理由撤了，A说最近《姜子牙》上映了，去看看吧。嗯？还有什么幺蛾子，行吧，一场电影没多少钱，我也没别的事，看吧。嗯，自然是我买票，然后要求4DIMAX场，座椅带反馈的。期间A说请我喝奶茶，我猜想她只是随口一说，毕竟大部分男士为了面子也不会让女士掏钱的。我说好，我要XX口味半糖。A明显一愣，没有如她所料，很不情愿的买了两杯，递给我时还差点掉地上。电影散场后，A说她闺蜜和闺蜜男友在附近商场买化妆品，找她取参谋一下，问我要不要一起。好嘛，这是准备组团坑我呢。赶紧找了理由撤退，A问我，“你车停哪了，送我过去一下‘’我打车来的。然后明显感觉到了她的不悦，我才不在乎呢，赶紧脱身最好。本以为这次奇葩的相亲就过去了，过了一段时间A又联系我了。没有理会，介绍人问我为什么不理女生，我说我应该不是A女士的理想型啊。介绍人说之前没给A介绍我的具体情况，最近跟A聊的时候把我的各种情况都跟A说了，A觉得很满意。当时就觉得拉倒吧，我不想精准扶贫。遂婉拒了介绍人，直接拉黑A。
